mz,mostAbundantMz,charge,rtStart,rtApex,rtEnd,fwhm,nIsotopes,nScans,averagineCorr,mass,massCalib,intensityApex,intensitySum,Tmz,intensity,rt_start,time,rt_end,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
528.05068,528.249163,5,36.174395,36.232545,36.36542,0.16926,2,10,0.999682,2635.210667,2635.210556,982771.5938,13443997.33,528.05068,13443997.33,36.174395,36.232545,36.36542,23.680459,7.128528,6e-05,528.05,37.097852,A3,F1,use,528.03_528.06_4,0.000507,0.973061,1.480772
528.05118,528.253091,5,36.604438,36.692673,36.822133,0.225564,2,17,0.938594,2635.224733,2635.224724,1266267.625,22192068.5,528.05118,22192068.5,36.604438,36.692673,36.822133,24.403541,7.346198,6.5e-05,528.05,37.587391,A2,F1,use,528.03_528.06_5,0.007192,0.571999,1.266767
528.043988,528.243815,5,36.718845,36.757989,36.881597,0.080216,3,8,0.860303,2635.199719,2635.199481,637311.0313,5259089.609,528.043988,5259089.609,36.718845,36.757989,36.881597,22.326382,6.720911,2.3e-05,528.04,37.637138,A3,F1,use,528.03_528.06_5,0.007192,0.571999,1.07971
528.249822,528.451066,5,36.855353,36.926748,37.095731,-0.175707,2,20,0.997862,2636.214512,2636.214439,2082994.375,49059630.63,528.249822,49059630.63,36.855353,36.926748,37.095731,25.548033,7.690724,0.000215,528.25,38.024072,A1,F1,use,528.23_528.26_1,0.000763,0.981049,1.177258
528.249058,528.448379,5,37.155093,37.535808,37.948754,0.079546,4,50,0.973085,2636.203834,2636.204098,3552423.0,209240187.4,528.249058,209240187.4,37.155093,37.535808,37.948754,27.640585,8.320645,0.000927,528.25,38.382776,A3,F1,use,528.23_528.26_1,0.000763,0.981049,1.177258
528.301339,528.503698,5,44.858528,44.929743,45.083811,0.115349,2,15,0.931819,2636.477348,2636.477501,443210.375,7140849.828,528.301339,7140849.828,44.858528,44.929743,45.083811,22.767664,6.85375,3.1e-05,528.3,46.264886,A1,F1,use,528.28_528.31_0,0.000191,0.991761,1.190114
528.30153,528.503593,5,44.420009,44.436778,44.469485,-1.553817,2,3,0.974355,2636.474469,2636.474118,359734.3438,2315713.688,528.30153,2315713.688,44.420009,44.436778,44.469485,21.143025,6.364685,1e-05,528.3,45.465537,A3,F1,use,528.28_528.31_0,0.000191,0.991761,1.190114
528.44868,528.648653,5,37.60209,37.816075,38.093409,0.122195,3,26,0.967531,2637.205875,2637.205747,3639767.5,79040181.81,528.44868,79040181.81,37.60209,37.816075,38.093409,26.236083,7.897848,0.000346,528.45,38.939826,A1,F1,use,528.43_528.46_1,0.003767,0.895642,1.240701
528.452446,528.651141,5,36.219857,36.377438,36.418478,0.154101,2,13,0.950501,2637.221754,2637.22172,1402666.75,23712455.25,528.452446,23712455.25,36.219857,36.377438,36.418478,24.499142,7.374977,0.000105,528.45,37.246562,A3,F1,use,528.43_528.46_1,0.003767,0.895642,1.07477
528.620261,528.819206,5,29.783367,29.796827,29.871094,0.009398,2,4,0.983881,2638.061234,2638.061121,653335.5625,3898406.906,528.620261,3898406.906,29.783367,29.796827,29.871094,21.894453,6.590887,1.1e-05,528.62,30.504727,A2,F1,use,528.61_528.64_0,0.008488,0.272174,0.326609
528.611774,528.811194,5,28.094302,28.150897,28.284302,0.367234,2,11,0.994675,2638.01886,2638.01872,871065.4688,10868956.08,528.611774,10868956.08,28.094302,28.150897,28.284302,23.37371,7.036188,4.8e-05,528.61,28.750641,A3,F1,use,528.61_528.64_0,0.008488,0.272174,0.326609
528.648621,528.850557,5,38.479329,38.503347,38.551848,-0.094652,2,4,0.924331,2638.209617,2638.209501,751271.0625,3622058.094,528.648621,3622058.094,38.479329,38.503347,38.551848,21.788378,6.558955,1.1e-05,528.65,39.506721,A2,F1,use,528.63_528.66_0,0.000646,0.991597,1.189917
528.649267,528.849755,5,38.239072,38.266127,38.29265,-0.004843,2,3,0.933346,2638.210041,2638.210285,395077.625,3298773.938,528.649267,3298773.938,38.239072,38.266127,38.29265,21.653498,6.518353,1.4e-05,528.65,39.403252,A1,F1,use,528.63_528.66_0,0.000646,0.991597,1.189917
528.849956,529.049852,5,37.713332,37.825832,37.933473,-0.001582,2,8,0.945708,2639.212025,2639.211836,1082899.5,7628586.328,528.849956,7628586.328,37.713332,37.825832,37.933473,22.862984,6.882444,3.4e-05,528.85,38.680441,A3,F1,use,528.83_528.86_0,0.000891,0.987944,1.185532
528.849065,529.048784,5,38.093409,38.162643,38.239072,0.114748,2,9,0.681894,2639.208328,2639.208455,1419159.625,8963489.078,528.849065,8963489.078,38.093409,38.162643,38.239072,23.095629,6.952477,3.9e-05,528.85,39.296693,A1,F1,use,528.83_528.86_0,0.000891,0.987944,1.185532
529.049608,529.247412,5,37.761419,37.835157,37.870374,0.022571,2,7,0.917151,2640.200141,2640.200268,1499525.469,8956161.375,529.049608,8956161.375,37.761419,37.835157,37.870374,23.094449,6.952122,3.9e-05,529.05,38.959476,A1,F1,use,529.03_529.06_1,0.004104,0.7875,1.08367
529.053712,529.25456,5,35.370092,35.399333,35.520376,0.322574,2,15,0.679466,2640.232328,2640.232328,1874566.938,25897102.72,529.053712,25897102.72,35.370092,35.399333,35.520376,24.626287,7.413251,7.6e-05,529.05,36.318615,A2,F1,use,529.03_529.06_1,0.004104,0.7875,0.945
530.466814,530.666585,5,56.193323,56.326123,56.6149,0.155514,5,33,0.988618,2647.29422,2647.294375,7597815.25,351299109.1,530.466814,351299109.1,56.193323,56.326123,56.6149,28.388125,8.545677,0.001032,530.47,57.812341,A2,F1,use,530.45_530.48_1,0.000346,0.995851,1.195021
530.466468,530.666829,5,56.126117,56.239202,56.532103,0.153358,6,22,0.954102,2647.294051,2647.294226,6651676.25,108639961.9,530.466468,108639961.9,56.126117,56.239202,56.532103,26.69498,8.03599,0.000482,530.47,57.578868,A3,F1,use,530.45_530.48_1,0.000346,0.995851,1.195021
530.4668,530.66748,5,56.605923,56.729741,56.916084,0.115951,6,12,0.975586,2647.294307,2647.294191,3399889.875,70873307.05,530.4668,70873307.05,56.605923,56.729741,56.916084,26.078739,7.850483,0.000311,530.47,58.415536,A1,F1,use,530.45_530.48_1,1.4e-05,0.974422,1.169307
530.663432,530.865991,5,57.151218,57.175068,57.457871,-0.619201,4,12,0.97591,2648.287821,2648.287817,1620687.875,24390075.41,530.663432,24390075.41,57.151218,57.175068,57.457871,24.539791,7.387213,7.2e-05,530.66,58.684285,A2,F1,use,530.65_530.68_0,0.002116,0.958256,1.345921
530.665548,530.866541,5,56.547761,56.697204,56.880052,0.200226,2,15,0.938754,2648.292493,2648.292474,2064775.25,26636969.59,530.665548,26636969.59,56.547761,56.697204,56.880052,24.666927,7.425485,0.000118,530.67,58.048936,A3,F1,use,530.65_530.68_0,0.002116,0.958256,1.345921
530.666725,530.86501,5,56.915577,56.979373,57.079412,0.236248,4,9,0.954617,2648.290288,2648.290209,970195.9688,17163881.52,530.666725,17163881.52,56.915577,56.979373,57.079412,24.032873,7.234616,7.6e-05,530.67,58.338537,A3,F1,use,530.65_530.68_1,9.8e-05,0.980067,1.367731
530.666628,530.866378,5,56.824503,56.92161,57.068731,0.166597,2,17,0.999987,2648.294199,2648.294257,2772835.188,69071846.03,530.666628,69071846.03,56.824503,56.92161,57.068731,26.041594,7.839301,0.000203,530.67,58.423961,A2,F1,use,530.65_530.68_1,9.8e-05,0.980067,1.367731
530.864564,531.06475,5,56.737966,56.765892,56.96161,0.156772,2,12,0.893044,2649.286226,2649.286132,1718002.063,15314126.88,530.864564,15314126.88,56.737966,56.765892,56.96161,23.86836,7.185092,6.8e-05,530.86,58.119433,A3,F1,use,530.85_530.88_1,0.001684,0.955634,1.335888
530.866248,531.066093,5,57.366644,57.480962,57.743375,0.012839,2,19,0.909146,2649.291631,2649.291652,1555914.125,22141148.09,530.866248,22141148.09,57.366644,57.480962,57.743375,24.400227,7.3452,9.7e-05,530.87,59.18908,A1,F1,use,530.85_530.88_1,0.001684,0.955634,1.146761
531.070316,531.268191,5,56.927916,56.962228,57.079988,0.079914,2,8,0.907038,2650.304425,2650.304571,1073305.141,7707605.906,531.070316,7707605.906,56.927916,56.962228,57.079988,22.877851,6.88692,3.4e-05,531.07,58.654931,A1,F1,use,531.05_531.08_1,0.00316,0.983177,1.375621
531.067923,531.26921,5,56.433697,56.579085,56.631346,-0.10828,2,9,0.999515,2650.304875,2650.304782,1198987.125,15405038.34,531.067923,15405038.34,56.433697,56.579085,56.631346,23.876899,7.187663,6.8e-05,531.07,57.927705,A3,F1,use,531.05_531.08_1,0.000768,0.994893,1.193871
531.067155,531.267105,5,56.705406,56.825699,56.980818,0.242306,2,21,0.913728,2650.29853,2650.298578,3303913.75,58540011.16,531.067155,58540011.16,56.705406,56.825699,56.980818,25.80292,7.767453,0.000172,531.07,58.325452,A2,F1,use,531.05_531.08_1,0.00316,0.983177,1.179812
532.761958,532.96548,5,46.683073,46.747078,46.763016,0.004364,2,5,0.986615,2658.780288,2658.780522,787125.625,3702795.031,532.761958,3702795.031,46.683073,46.747078,46.763016,21.820183,6.56853,1.6e-05,532.76,48.136225,A1,F1,use,532.75_532.78_1,0.010517,0.13295,0.168959
532.772475,532.978456,5,47.231759,47.367334,47.45912,0.008739,2,16,0.820994,2658.83311,2658.832925,571329.0938,7988194.281,532.772475,7988194.281,47.231759,47.367334,47.45912,22.929438,6.902449,3.5e-05,532.77,48.473291,A3,F1,use,532.75_532.78_1,0.010517,0.13295,0.15954
533.055532,533.256264,5,41.046418,41.079616,41.398973,2.716694,5,12,0.996719,2660.239978,2660.239873,5444889.125,64941568.33,533.055532,64941568.33,41.046418,41.079616,41.398973,25.952639,7.812523,0.000285,533.06,42.300347,A1,F1,use,533.04_533.07_1,0.00052,0.990985,1.189182
533.055012,533.256328,5,40.866092,41.103154,41.206226,0.130154,6,13,0.991592,2660.238508,2660.238634,4734187.5,76291270.13,533.055012,76291270.13,40.866092,41.103154,41.206226,26.185015,7.882475,0.000338,533.06,42.044096,A3,F1,use,533.04_533.07_1,0.00052,0.990985,1.189182
533.054788,533.25578,5,41.705796,41.738657,42.035795,-0.735466,5,14,0.990047,2660.237655,2660.237712,4711753.0,68465144.72,533.054788,68465144.72,41.705796,41.738657,42.035795,26.028866,7.83547,0.000201,533.05,42.82968,A2,F1,use,533.04_533.07_1,0.000743,0.988757,1.186509
533.079489,533.280447,5,40.853873,40.981569,41.086646,0.121161,5,10,0.997433,2660.361263,2660.361258,2024118.625,29519130.38,533.079489,29519130.38,40.853873,40.981569,41.086646,24.815147,7.470104,0.000131,533.08,41.919307,A3,F1,use,533.06_533.09_0,0.000168,0.94916,1.332986
533.079657,533.280515,5,41.628895,41.70744,41.738805,-0.034018,4,4,0.986653,2660.362771,2660.362743,2791628.75,16628045.11,533.079657,16628045.11,41.628895,41.70744,41.738805,23.987115,7.220841,4.9e-05,533.08,42.797618,A2,F1,use,533.06_533.09_0,0.000168,0.94916,1.138992
533.286226,533.486698,5,51.453834,51.575686,51.791156,0.167378,5,18,0.987522,2661.392898,2661.39273,4919603.0,110686821.5,533.286226,110686821.5,51.453834,51.575686,51.791156,26.721908,8.044096,0.000485,533.29,53.108321,A1,F1,use,533.27_533.3_0,0.001188,0.980574,1.176688
533.285039,533.486649,5,51.215243,51.318003,51.668542,0.324101,5,26,0.900565,2661.391991,2661.392075,3179635.875,106565239.0,533.285039,106565239.0,51.215243,51.318003,51.668542,26.667162,8.027616,0.000313,533.29,52.668544,A2,F1,use,533.27_533.3_0,0.001188,0.980574,1.176688
533.887019,534.087252,5,51.337992,51.376568,51.602786,0.15058,2,15,0.723975,2664.398419,2664.398324,1442129.25,15333691.53,533.887019,15333691.53,51.337992,51.376568,51.602786,23.870202,7.185647,6.8e-05,533.89,52.588139,A3,F1,use,533.87_533.9_0,0.02143,2.7e-05,3.2e-05
533.865589,534.067081,5,55.446615,55.567757,55.630907,0.162292,2,13,0.878379,2664.295482,2664.295508,4757343.125,40829674.28,533.865589,40829674.28,55.446615,55.567757,55.630907,25.283115,7.610976,0.00012,533.87,57.033431,A2,F1,use,533.87_533.9_0,0.02143,2.7e-05,3.2e-05
534.067391,534.270518,5,53.102619,53.153109,53.210217,-0.084399,3,3,0.982875,2665.30806,2665.307944,1066852.375,3848092.203,534.067391,3848092.203,53.102619,53.153109,53.210217,21.875712,6.585245,1.1e-05,534.07,54.553366,A2,F1,use,534.05_534.08_1,0.000194,0.486592,0.799418
534.067586,534.268191,5,55.441939,55.507445,55.638848,0.112053,2,15,0.992503,2665.301765,2665.301759,1529202.625,29187237.77,534.067586,29187237.77,55.441939,55.507445,55.638848,24.798834,7.465193,0.000129,534.07,56.827835,A3,F1,use,534.05_534.08_1,0.000194,0.486592,0.618574
534.06808,534.268717,5,58.206086,58.229901,58.408214,0.318139,4,16,0.970992,2665.303703,2665.303498,5539254.0,151429728.0,534.06808,151429728.0,58.206086,58.229901,58.408214,27.174073,8.180211,0.000664,534.07,59.960275,A1,F1,use,534.05_534.08_10,0.000297,0.850037,1.714363
534.068377,534.269142,5,58.61925,58.715773,58.803929,0.173725,2,10,0.999742,2665.306146,2665.306095,1851615.625,21180571.16,534.068377,21180571.16,58.61925,58.715773,58.803929,24.336238,7.325938,9.4e-05,534.07,60.120679,A3,F1,use,534.05_534.08_10,0.000297,0.850037,1.584377
534.068536,534.268994,5,58.524796,58.719498,58.732023,0.044261,4,19,0.980189,2665.305355,2665.305151,4604700.0,150581972.2,534.068536,150581972.2,58.524796,58.719498,58.732023,27.165974,8.177773,0.00066,534.07,60.46442,A1,F1,use,534.05_534.08_11,0.00016,0.855976,1.702759
534.068696,534.269351,5,58.927338,59.193157,59.441525,0.411322,4,26,0.91069,2665.305285,2665.305415,2421179.938,78592388.0,534.068696,78592388.0,58.927338,59.193157,59.441525,26.227886,7.89538,0.000348,534.07,60.610639,A3,F1,use,534.05_534.08_11,0.00016,0.855976,1.665799
534.068524,534.269339,5,60.14774,60.328335,60.343165,0.065882,2,11,0.967408,2665.306881,2665.30697,1157338.0,12689236.59,534.068524,12689236.59,60.14774,60.328335,60.343165,23.597102,7.103435,5.6e-05,534.07,62.121066,A1,F1,use,534.05_534.08_12,0.000161,0.855883,1.581241
534.06815,534.268892,5,59.429343,59.593028,59.768585,0.168286,4,20,0.96728,2665.304568,2665.304632,1639892.438,48842797.39,534.06815,48842797.39,59.429343,59.593028,59.768585,25.541642,7.688801,0.000216,534.07,61.021044,A3,F1,use,534.05_534.08_12,0.000535,0.60888,1.374028
534.068685,534.269644,5,60.236322,60.410652,60.622544,0.214809,4,16,0.901761,2665.306511,2665.306526,1428115.375,34196187.67,534.068685,34196187.67,60.236322,60.410652,60.622544,25.027332,7.533978,0.000101,534.07,62.007526,A2,F1,use,534.05_534.08_12,0.0007,0.270994,0.587628
534.068358,534.269145,5,58.330791,58.479317,58.588297,0.222113,5,17,0.977258,2665.305406,2665.30519,4249132.75,167725045.8,534.068358,167725045.8,58.330791,58.479317,58.588297,27.321523,8.224598,0.000735,534.07,60.217103,A1,F1,use,534.05_534.08_13,3.5e-05,0.866904,1.717952
534.068393,534.269066,5,58.803929,58.882033,59.01798,0.213385,2,15,0.992647,2665.305867,2665.30588,2179320.875,33468462.06,534.068393,33468462.06,58.803929,58.882033,59.01798,24.996299,7.524636,0.000148,534.07,60.291318,A3,F1,use,534.05_534.08_13,3.5e-05,0.866904,1.678704
534.06896,534.26923,5,60.670048,60.85924,61.103473,0.364573,3,17,0.981643,2665.307548,2665.307558,986958.7813,24628738.73,534.06896,24628738.73,60.670048,60.85924,61.103473,24.553839,7.391442,0.000108,534.07,62.667748,A1,F1,use,534.05_534.08_14,0.001289,0.874414,1.543623
534.068145,534.26849,5,59.962756,60.097932,60.498391,0.266184,3,24,0.924604,2665.302445,2665.302467,1260901.938,36021477.08,534.068145,36021477.08,59.962756,60.097932,60.498391,25.102354,7.556562,0.00016,534.07,61.539248,A3,F1,use,534.05_534.08_14,0.000474,0.626665,1.182289
534.067671,534.267865,5,60.900067,60.990966,61.058601,-0.234569,2,10,0.953552,2665.30054,2665.300494,1396782.25,12349372.89,534.067671,12349372.89,60.900067,60.990966,61.058601,23.557934,7.091645,3.6e-05,534.07,62.603562,A2,F1,use,534.05_534.08_14,0.000754,0.211784,0.481297
534.068135,534.268773,5,59.429665,59.831043,60.113299,0.506202,4,42,0.979396,2665.30486,2665.304628,3421088.0,190982449.0,534.068135,190982449.0,59.429665,59.831043,60.113299,27.508865,8.280993,0.000837,534.07,61.608996,A1,F1,use,534.05_534.08_15,0.000171,0.805116,1.620682
534.068186,534.269016,5,59.688634,59.745244,60.000355,0.226027,3,18,0.996055,2665.305562,2665.305598,1410793.125,39752010.71,534.068186,39752010.71,59.688634,59.745244,60.000355,25.244524,7.599359,0.000176,534.07,61.17727,A3,F1,use,534.05_534.08_15,0.000121,0.867318,1.594137
534.068306,534.268134,5,59.60616,59.644392,59.765372,0.29664,4,13,0.9659,2665.302783,2665.302801,1910179.75,35718737.36,534.068306,35718737.36,59.60616,59.644392,59.765372,25.090178,7.552896,0.000105,534.07,61.220507,A2,F1,use,534.05_534.08_15,0.000322,0.479436,1.007404
534.068755,534.269027,5,56.956377,56.968416,57.23354,-0.535964,4,18,0.999548,2665.305602,2665.305883,94519328.0,2900826085.0,534.068755,2900826085.0,56.956377,56.968416,57.23354,31.433817,9.462522,0.008526,534.07,58.472035,A2,F1,use,534.05_534.08_16,0.000113,0.928942,1.539088
534.068642,534.269064,5,56.455793,56.750604,57.131819,0.275849,6,41,0.980899,2665.305585,2665.305014,63760074.0,3352192211.0,534.068642,3352192211.0,56.455793,56.750604,57.131819,31.642458,9.525329,0.014689,534.07,58.437019,A1,F1,use,534.05_534.08_16,0.000113,0.928942,1.476702
534.068652,534.268762,5,56.078654,56.271521,56.562596,0.149989,8,27,0.99936,2665.303441,2665.304135,147542400.0,4674887992.0,534.068652,4674887992.0,56.078654,56.271521,56.562596,32.122285,9.669771,0.020721,534.07,57.612039,A3,F1,use,534.05_534.08_16,0.000103,0.677069,0.986785
534.068161,534.268751,5,57.743375,57.884731,58.06841,0.134596,6,18,0.981402,2665.303481,2665.303154,19361771.0,422731534.3,534.068161,422731534.3,57.743375,57.884731,58.06841,28.655166,8.626065,0.001852,534.07,59.604848,A1,F1,use,534.05_534.08_17,0.000454,0.871508,1.577047
534.067848,534.268453,5,57.877403,58.108321,58.291008,0.248798,6,39,0.898523,2665.302964,2665.303135,7183851.25,454372628.7,534.067848,454372628.7,57.877403,58.108321,58.291008,28.759301,8.657412,0.001335,534.07,59.642821,A2,F1,use,534.05_534.08_17,0.000137,0.848194,1.456908
534.067707,534.268418,5,58.078018,58.181018,58.312434,0.166234,4,14,0.991251,2665.301796,2665.3019,2210283.5,64796346.5,534.067707,64796346.5,58.078018,58.181018,58.312434,25.949409,7.811551,0.000287,534.07,59.571837,A3,F1,use,534.05_534.08_17,0.000454,0.871508,1.277361
534.067984,534.268631,5,58.00203,58.156605,58.227153,0.196895,4,16,0.983556,2665.302619,2665.302403,5574761.625,166690734.6,534.067984,166690734.6,58.00203,58.156605,58.227153,27.312599,8.221911,0.00073,534.07,59.884801,A1,F1,use,534.05_534.08_18,0.00044,0.877207,1.570338
534.068424,534.268911,5,58.439177,58.489625,58.61925,0.217547,3,17,0.922754,2665.30477,2665.304774,1703961.438,31442605.58,534.068424,31442605.58,58.439177,58.489625,58.61925,24.906217,7.497519,0.000139,534.07,59.888574,A3,F1,use,534.05_534.08_18,0.00044,0.877207,1.492174
534.069084,534.269533,5,60.343165,60.412065,60.492902,0.059603,3,11,0.97803,2665.307476,2665.307569,793943.875,12297443.8,534.069084,12297443.8,60.343165,60.412065,60.492902,23.551855,7.089815,5.4e-05,534.07,62.207284,A1,F1,use,534.05_534.08_3,0.00129,0.693949,1.422994
534.068134,534.268821,5,58.276671,58.31178,58.399025,0.039125,4,9,0.995127,2665.304077,2665.304084,3348351.75,32186399.78,534.068134,32186399.78,58.276671,58.31178,58.399025,24.939948,7.507672,0.000143,534.07,59.706043,A3,F1,use,534.05_534.08_3,0.00034,0.259111,0.704991
534.067793,534.269035,5,61.269481,61.309908,61.402299,0.252329,2,8,0.989684,2665.304665,2665.304642,2028803.563,18158837.69,534.067793,18158837.69,61.269481,61.309908,61.402299,24.114169,7.259088,5.3e-05,534.07,62.931144,A2,F1,use,534.05_534.08_3,0.000631,0.24383,0.601637
534.068028,534.268541,5,56.081351,56.307289,56.482208,0.109201,6,29,0.993704,2665.304215,2665.303901,13901016.0,379809775.9,534.068028,379809775.9,56.081351,56.307289,56.482208,28.500702,8.579566,0.001664,534.07,57.98053,A1,F1,use,534.05_534.08_6,0.000271,0.938348,1.311806
534.067756,534.267859,5,55.446615,55.837605,56.179386,0.342982,5,50,0.994435,2665.302256,2665.302448,7174256.5,648314334.9,534.067756,648314334.9,55.446615,55.837605,56.179386,29.272118,8.811786,0.001905,534.07,57.310589,A2,F1,use,534.05_534.08_6,0.000779,0.148591,0.631055
534.068514,534.269656,5,64.658158,64.673204,64.842621,-0.069935,3,7,0.988576,2665.307405,2665.307546,1241889.875,8193064.703,534.068514,8193064.703,64.658158,64.673204,64.842621,22.965972,6.913446,3.6e-05,534.07,66.595048,A1,F1,use,534.05_534.08_7,2e-05,0.523394,0.97064
534.068494,534.268985,5,63.452493,63.580505,63.830019,0.430351,2,21,0.993441,2665.305903,2665.305886,1347951.125,19879742.82,534.068494,19879742.82,63.452493,63.580505,63.830019,24.244796,7.298411,5.8e-05,534.07,65.263255,A2,F1,use,534.05_534.08_7,0.0001,0.276847,0.773607
534.068516,534.268887,5,59.107858,59.226703,59.60616,0.439077,5,28,0.996148,2665.305069,2665.305185,3053317.5,183343960.4,534.068516,183343960.4,59.107858,59.226703,59.60616,27.449978,8.263267,0.000539,534.07,60.791502,A2,F1,use,534.05_534.08_8,0.000532,0.638407,1.297964
534.069328,534.2696,5,60.463373,60.531003,60.726639,0.263611,5,15,0.943465,2665.304247,2665.304265,792623.4531,23103632.55,534.069328,23103632.55,60.463373,60.531003,60.726639,24.461616,7.36368,0.000101,534.07,62.329757,A1,F1,use,534.05_534.08_8,0.000812,0.415864,1.15157
