charge,scan_number,time,rt_start,rt_end,intensity,goodness_fit,mz,Tmz,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
4,3,45.60636,45.593525,45.625426,43987.72935,0.976242,534.273987,534.273987,18.495373,5.567662,2e-06,534.27,57.553314,A1,F1,use,534.25_534.28_1,0.000916,0.992979,1.191575
4,3,41.095201,41.030222,41.095201,182901.8033,0.98113,534.281921,534.281921,20.55127,6.186549,8e-06,534.28,51.86042,A1,F1,use,534.26_534.29_2,0.000183,0.967666,1.355178
4,4,41.047265,40.96108,41.047265,228842.7309,0.979712,534.282104,534.282104,20.743193,6.244323,9e-06,534.28,51.679283,A3,F1,use,534.26_534.29_2,0.000183,0.967666,1.351094
4,8,27.284383,27.260558,27.366447,158754.7758,1.0,538.2948,538.2948,20.215636,6.085513,6e-06,538.29,34.213013,A3,F1,use,538.27_538.3_0,0.000855,0.990906,1.189087
4,9,26.716684,26.63368,26.754169,478886.4375,0.941947,538.293945,538.293945,21.487782,6.468467,1.6e-05,538.29,33.736157,A2,F1,use,538.27_538.3_0,0.000855,0.990906,1.189087
4,6,31.357408,31.323334,31.391481,1179529.038,0.999199,540.021912,540.021912,22.788238,6.859943,3.8e-05,540.02,39.606669,A2,F1,use,540.01_540.04_0,0.000427,0.984732,1.181679
4,10,30.776808,30.588864,30.788804,3725448.46,0.989316,540.022339,540.022339,24.768178,7.455965,0.000151,540.02,38.612381,A3,F1,use,540.01_540.04_0,0.000427,0.984732,1.181679
4,5,21.261619,21.228367,21.309873,107062.7504,0.984545,540.262451,540.262451,19.647293,5.914424,4e-06,540.26,26.585114,A3,F1,use,540.24_540.27_1,0.003662,0.98107,1.177284
4,3,20.688783,20.688783,20.758492,118171.3042,0.980864,540.258789,540.258789,19.468978,5.860746,4e-06,540.26,26.114707,A2,F1,use,540.24_540.27_1,0.003662,0.98107,1.177284
4,4,20.113354,20.113354,20.197008,218767.5214,0.971261,540.263428,540.263428,20.809599,6.264313,1e-05,540.26,25.382209,A1,F1,use,540.24_540.27_1,0.004639,0.967891,1.16147
4,10,20.681105,20.637536,20.879585,36398621.46,0.974289,540.512878,540.512878,27.735839,8.349319,0.00118,540.51,26.104958,A2,F1,use,540.49_540.52_1,0.000183,0.993715,1.192458
4,13,21.255965,21.178155,21.418995,35984518.75,0.976873,540.512695,540.512695,28.040069,8.440902,0.001458,540.51,26.577953,A3,F1,use,540.49_540.52_1,0.000183,0.993715,1.192458
4,16,20.131708,20.034609,20.345325,39136911.67,0.99599,540.512695,540.512695,28.292586,8.516917,0.001736,540.51,25.405371,A1,F1,use,540.49_540.52_1,0.000183,0.992937,1.191525
4,4,21.795362,21.76465,21.841162,556710.137,0.99122,540.760132,540.760132,21.705025,6.533864,1.8e-05,540.76,27.487487,A2,F1,use,540.74_540.77_1,6.1e-05,0.989752,1.385247
4,4,21.433312,21.392907,21.465191,3186996.888,0.994128,540.760193,540.760193,24.674326,7.427712,0.000141,540.76,27.047941,A1,F1,use,540.74_540.77_1,0.00061,0.983531,1.180237
4,3,22.093678,22.063066,22.124521,2985123.5,0.983299,540.759583,540.759583,24.127817,7.263197,9.7e-05,540.76,27.866263,A2,F1,use,540.74_540.77_2,0.000732,0.98772,1.383214
4,4,22.520393,22.491428,22.590763,4335087.389,0.967926,540.760315,540.760315,24.986825,7.521784,0.000176,540.76,28.179366,A3,F1,use,540.74_540.77_2,0.000732,0.98772,1.185264
4,25,43.733817,43.624861,44.025436,23581260.88,1.0,541.525024,541.525024,27.109596,8.160801,0.000765,541.53,55.3753,A2,F1,use,541.51_541.54_1,0.000183,0.995475,1.19457
4,31,43.680149,43.43871,43.997263,17871119.91,1.0,541.524841,541.524841,27.161687,8.176482,0.000793,541.52,55.122516,A1,F1,use,541.51_541.54_1,0.000183,0.995475,1.19457
4,41,42.931929,42.80231,43.323328,18519528.11,1.0,541.524414,541.524414,27.08174,8.152416,0.00075,541.52,54.066231,A3,F1,use,541.51_541.54_1,0.000427,0.99245,1.19094
4,4,31.957482,31.930747,31.983607,2294763.194,0.969261,542.00946,542.00946,23.748372,7.148972,7.4e-05,542.01,40.368591,A2,F1,use,541.99_542.02_1,6.1e-05,0.993553,1.192264
4,3,32.139666,32.139666,32.190403,8240688.969,0.924819,542.009399,542.009399,25.913529,7.80075,0.000334,542.01,40.338456,A3,F1,use,541.99_542.02_1,6.1e-05,0.993553,1.192264
4,11,30.631686,30.543822,30.674431,6215745.173,0.982822,542.009277,542.009277,25.638056,7.717824,0.000276,542.01,38.655903,A1,F1,use,541.99_542.02_1,0.000122,0.983317,1.17998
4,3,65.030595,65.030595,65.113563,1893372.438,0.85911,542.071228,542.071228,23.791722,7.162022,7.7e-05,542.07,82.054442,A3,F1,use,542.05_542.08_0,0.000488,0.986561,1.183874
4,4,65.027557,65.018106,65.055401,987427.8772,0.897215,542.071716,542.071716,22.531774,6.78274,3.2e-05,542.07,82.412251,A2,F1,use,542.05_542.08_0,0.000488,0.986561,1.183874
4,9,21.334199,21.249161,21.376718,884062.0832,0.983799,543.723022,543.723022,22.372246,6.734717,2.9e-05,543.72,26.901943,A2,F1,use,543.71_543.74_1,0.000855,0.974669,1.352542
4,3,22.520393,22.520393,22.590763,686282.6199,0.967706,543.723877,543.723877,22.327639,6.721289,2.8e-05,543.72,28.179366,A3,F1,use,543.71_543.74_1,0.000855,0.974669,1.169603
4,11,17.157857,17.053627,17.355345,1079219.47,0.967127,544.510803,544.510803,23.112117,6.95744,4.8e-05,544.51,21.652496,A1,F1,use,544.49_544.52_1,0.000244,0.994817,1.19378
4,26,17.409097,17.258132,17.658651,832600.7153,0.977051,544.510559,544.510559,22.285723,6.708671,2.7e-05,544.51,21.950445,A2,F1,use,544.49_544.52_1,0.000244,0.994817,1.19378
4,11,18.357713,18.238485,18.472683,1342000.331,0.964418,544.511108,544.511108,23.295149,7.012539,5.4e-05,544.51,22.907284,A3,F1,use,544.49_544.52_1,0.000549,0.991652,1.189982
4,3,18.563859,18.485831,18.563859,24409.00614,0.958653,544.758118,544.758118,17.193584,5.175785,7.916413e-07,544.76,23.416662,A2,F1,use,544.74_544.77_1,0.000733,0.993792,1.192551
4,3,18.278632,18.241201,18.318496,80173.72601,0.901259,544.757385,544.757385,19.361402,5.828363,4e-06,544.76,23.066867,A1,F1,use,544.74_544.77_1,0.000733,0.993792,1.192551
4,3,19.353062,19.315467,19.391393,61338.19321,0.96185,544.75824,544.75824,18.843694,5.672517,2e-06,544.76,24.167905,A3,F1,use,544.74_544.77_1,0.000122,0.993025,1.19163
4,14,69.727499,69.650218,69.968434,180555464.7,0.979246,545.073486,545.073486,30.367062,9.141397,0.007314,545.07,88.003124,A3,F1,use,545.05_545.08_1,0.000183,0.989033,1.18684
4,13,69.540096,69.466012,69.766979,109793939.6,0.987056,545.073303,545.073303,29.780783,8.964909,0.004871,545.07,87.756685,A1,F1,use,545.05_545.08_1,0.000183,0.989033,1.18684
4,15,69.641948,69.513732,69.814239,210713242.0,0.985113,545.073608,545.073608,30.269164,9.111926,0.006834,545.07,88.271206,A2,F1,use,545.05_545.08_1,0.000122,0.988872,1.186646
4,8,16.393798,16.321726,16.417822,2453.661612,0.962041,545.989197,545.989197,14.199916,4.274601,9.939043e-08,545.99,20.419964,A3,F1,use,545.97_546.0_0,0.00116,0.989162,1.186994
4,4,15.235932,15.210809,15.267011,4290.652112,0.917493,545.988037,545.988037,15.137541,4.556854,1.903697e-07,545.99,19.227107,A1,F1,use,545.97_546.0_0,0.00116,0.989162,1.186994
4,11,62.890452,62.828703,62.990426,2705986.216,0.964762,546.327576,546.327576,24.438283,7.356656,0.00012,546.33,79.365113,A1,F1,use,546.31_546.34_1,0.00116,0.992086,1.384732
4,28,63.058082,62.929554,63.296778,16246254.14,0.9882,546.328064,546.328064,26.572062,7.998988,0.000527,546.33,79.911582,A2,F1,use,546.31_546.34_1,0.001648,0.97642,1.365933
4,14,63.104483,63.015545,63.298528,18717531.34,0.960292,546.326416,546.326416,27.097082,8.157035,0.000758,546.33,79.614999,A3,F1,use,546.31_546.34_1,0.001648,0.980806,1.176967
4,31,59.076192,58.861326,59.381704,13453674.84,1.0,546.774109,546.774109,26.752057,8.053172,0.000597,546.77,74.551677,A1,F1,use,546.75_546.78_1,0.000366,0.995796,1.194955
4,30,59.11166,58.785363,59.269962,10960709.4,0.994299,546.773743,546.773743,26.325033,7.924625,0.000444,546.77,74.558044,A3,F1,use,546.75_546.78_1,0.000366,0.995796,1.194955
4,43,58.952862,58.6413,59.185901,46914848.77,0.98765,546.773682,546.773682,28.101999,8.459545,0.001522,546.77,74.699128,A2,F1,use,546.75_546.78_1,6.1e-05,0.995263,1.194315
4,5,39.232512,39.149467,39.241464,2902580.877,0.997672,547.28479,547.28479,24.539465,7.387115,0.000129,547.28,49.509785,A1,F1,use,547.26_547.29_1,0.001587,0.99118,1.189416
4,6,38.984531,38.908491,39.035225,2560748.312,1.0,547.283203,547.283203,24.22733,7.293153,0.000104,547.28,49.066807,A3,F1,use,547.26_547.29_1,0.001587,0.99118,1.189416
4,7,39.662954,39.580547,39.740783,2867720.836,0.999786,547.281982,547.281982,24.069931,7.245771,9.3e-05,547.28,50.20647,A2,F1,use,547.26_547.29_1,0.002808,0.98389,1.180668
4,5,15.389201,15.357112,15.423411,11325.52256,0.931644,547.291321,547.291321,16.53785,4.978389,5.024962e-07,547.29,19.420526,A1,F1,use,547.27_547.3_2,0.000244,0.95989,1.31306
4,8,15.600479,15.562823,15.646502,8404.406299,0.929482,547.291565,547.291565,15.655388,4.712741,2.725746e-07,547.29,19.654018,A2,F1,use,547.27_547.3_2,0.000244,0.95989,1.267364
4,9,16.724992,16.635154,16.744416,17733.03005,0.968894,547.468079,547.468079,17.184711,5.173114,7.867875e-07,547.47,21.106238,A1,F1,use,547.45_547.48_1,0.00055,0.977158,1.371083
4,4,16.522131,16.522131,16.560709,15662.25177,0.914341,547.467529,547.467529,16.553462,4.983089,5.079635e-07,547.47,20.824252,A2,F1,use,547.45_547.48_1,0.00055,0.977158,1.370283
4,6,18.50874,18.42895,18.578557,86604.75726,0.957796,547.468201,547.468201,19.341354,5.822328,4e-06,547.47,23.098562,A3,F1,use,547.45_547.48_1,0.000122,0.944054,1.330559
4,10,17.290657,17.286756,17.481786,61818.03763,0.960643,547.46759,547.46759,18.9863,5.715446,3e-06,547.47,21.820084,A1,F1,use,547.45_547.48_2,0.000244,0.992469,1.386394
4,14,17.447051,17.379316,17.594837,47787.79683,0.97228,547.467346,547.467346,18.162813,5.467551,2e-06,547.47,21.998636,A2,F1,use,547.45_547.48_2,0.000488,0.988468,1.381594
4,6,17.64932,17.631412,17.680253,9252.575486,0.933201,547.467834,547.467834,16.114835,4.851049,3.747939e-07,547.47,22.010097,A3,F1,use,547.45_547.48_2,0.000488,0.988468,1.374973
4,3,17.594837,17.551467,17.594837,3938.211054,0.964407,547.969543,547.969543,14.561783,4.383533,1.277254e-07,547.97,22.186282,A2,F1,use,547.95_547.98_1,0.000976,0.948321,1.322012
4,11,15.851759,15.738281,15.85386,5247.099738,1.0,547.968567,547.968567,15.427864,4.64425,2.328058e-07,547.97,20.004255,A1,F1,use,547.95_547.98_1,0.000976,0.948321,1.137986
4,3,17.531548,17.511675,17.559925,3467.623478,0.910358,548.219055,548.219055,14.37819,4.328266,1.124632e-07,548.22,22.105923,A2,F1,use,548.21_548.24_1,0.000733,0.950026,1.326882
4,3,15.843372,15.779345,15.843372,1894.353128,1.0,548.219788,548.219788,13.958049,4.201792,8.404956e-08,548.22,19.993671,A1,F1,use,548.21_548.24_1,0.000733,0.950026,1.140032
4,10,49.622785,49.56182,49.68883,334642.9499,1.0,548.271851,548.271851,21.422823,6.448912,1.5e-05,548.27,62.621873,A1,F1,use,548.25_548.28_1,0.000184,0.974691,1.367543
4,4,49.829891,49.729582,49.829891,531723.6788,0.90707,548.271667,548.271667,21.638775,6.51392,1.7e-05,548.27,63.115568,A2,F1,use,548.25_548.28_1,0.002198,0.970393,1.358792
4,7,49.469933,49.404805,49.503913,252996.8454,0.903699,548.27478,548.27478,21.01932,6.327446,1.1e-05,548.27,62.428981,A1,F1,use,548.25_548.28_2,0.000915,0.989568,1.38242
4,6,49.147573,49.06943,49.199668,340965.9422,1.0,548.273865,548.273865,21.318464,6.417497,1.4e-05,548.27,61.938415,A3,F1,use,548.25_548.28_2,0.000915,0.989568,1.187482
4,3,69.492312,69.466012,69.522114,2215302.625,0.961492,549.07196,549.07196,24.149632,7.269764,9.8e-05,549.07,87.696383,A1,F1,use,549.05_549.08_1,6.1e-05,0.989141,1.186969
4,6,69.536293,69.482201,69.598112,4135633.083,0.956546,549.073364,549.073364,24.598135,7.404776,0.000134,549.07,88.137055,A2,F1,use,549.05_549.08_1,0.001465,0.985455,1.182546
4,3,69.685132,69.650218,69.721123,3021770.442,0.938307,549.071899,549.071899,24.466158,7.365048,0.000122,549.07,87.949466,A3,F1,use,549.05_549.08_1,0.001465,0.985455,1.182546
4,13,38.438591,38.364284,38.520088,10483499.65,0.977072,550.279053,550.279053,25.940075,7.808741,0.00034,550.28,48.65188,A2,F1,use,550.26_550.29_1,0.001282,0.991417,1.1897
4,20,38.278642,38.152914,38.409501,10721184.49,0.957782,550.277771,550.277771,26.424521,7.954573,0.000476,550.28,48.306041,A1,F1,use,550.26_550.29_1,0.001282,0.991417,1.1897
4,15,37.915874,37.7842,37.974115,7861819.386,0.968024,550.279419,550.279419,25.845627,7.780309,0.000318,550.28,47.71334,A3,F1,use,550.26_550.29_1,0.001648,0.988381,1.186058
4,9,48.10024,48.052413,48.154899,3069611.041,0.964818,550.295654,550.295654,24.168083,7.275318,0.0001,550.3,60.919407,A2,F1,use,550.28_550.31_2,6.1e-05,0.983719,1.371646
4,17,48.028985,47.932957,48.153563,5907179.037,1.0,550.295715,550.295715,25.564598,7.695711,0.000262,550.3,60.610565,A1,F1,use,550.28_550.31_2,6.1e-05,0.983719,1.371646
4,9,19.092846,19.050963,19.185587,132440.3302,0.959372,552.97406,552.97406,19.954179,6.006806,5e-06,552.97,23.838339,A3,F1,use,552.95_552.98_0,6.1e-05,0.991138,1.189366
4,4,17.884839,17.818739,17.884839,36143.45534,0.925644,552.974121,552.974121,17.759905,5.346264,1e-06,552.97,22.554501,A2,F1,use,552.95_552.98_0,6.1e-05,0.991138,1.189366
4,5,16.214282,16.176892,16.220386,1317.010546,0.938865,553.500793,553.500793,13.302247,4.004375,5.334813e-08,553.5,20.192605,A3,F1,use,553.48_553.51_1,0.000976,0.98223,1.375493
4,11,15.292449,15.235031,15.322753,4092.25083,0.962183,553.499817,553.499817,14.617137,4.400197,1.327213e-07,553.5,19.262909,A2,F1,use,553.48_553.51_1,0.000671,0.995505,1.194606
4,4,15.235932,15.210809,15.281756,8954.968449,0.990775,553.500488,553.500488,16.199033,4.876395,3.973183e-07,553.5,19.227107,A1,F1,use,553.48_553.51_1,0.000671,0.995505,1.194606
4,8,43.823241,43.743945,43.857225,1906905.091,0.954084,553.761353,553.761353,23.48126,7.068564,6.2e-05,553.76,55.488843,A2,F1,use,553.74_553.77_1,0.000366,0.995102,1.194123
4,14,43.654902,43.514274,43.760373,2454788.674,0.993568,553.761719,553.761719,24.297727,7.314345,0.000109,553.76,55.090655,A1,F1,use,553.74_553.77_1,0.000366,0.995102,1.194123
4,8,43.230137,43.172717,43.300318,1100640.746,0.972356,553.761841,553.761841,23.009108,6.926432,4.5e-05,553.76,54.443915,A3,F1,use,553.74_553.77_1,0.000122,0.994748,1.193698
4,31,51.746707,51.649848,52.091409,12980108.96,0.989364,554.081543,554.081543,26.700359,8.037609,0.000576,554.08,65.302174,A1,F1,use,554.06_554.09_1,0.000366,0.996503,1.195804
4,23,51.638659,51.396625,51.762861,13979289.11,0.97788,554.081909,554.081909,26.675983,8.030271,0.000566,554.08,65.093403,A3,F1,use,554.06_554.09_1,0.000366,0.996503,1.195804
4,30,51.911223,51.547756,52.005908,10190303.64,0.974589,554.081055,554.081055,25.899152,7.796422,0.00033,554.08,65.758264,A2,F1,use,554.06_554.09_1,0.000488,0.995408,1.19449
4,12,54.692684,54.67547,54.823022,3799890.201,0.976296,554.268494,554.268494,24.928086,7.504102,0.000169,554.27,69.019873,A1,F1,use,554.25_554.28_1,0.0,0.996939,1.196327
4,5,54.527226,54.494453,54.575434,3973399.201,0.935783,554.268494,554.268494,24.540401,7.387397,0.000129,554.27,69.079838,A2,F1,use,554.25_554.28_1,0.0,0.996939,1.196327
4,4,54.125076,54.092859,54.168354,4916626.255,0.956078,554.268311,554.268311,25.168433,7.576453,0.000199,554.27,68.242478,A3,F1,use,554.25_554.28_1,0.000183,0.992865,1.191438
4,9,67.208381,67.161983,67.351792,10377127.81,0.968875,554.773682,554.773682,25.925362,7.804312,0.000337,554.77,85.181273,A2,F1,use,554.75_554.78_1,0.000122,0.878382,1.246204
4,9,67.146308,67.09277,67.311791,8775555.31,0.971581,554.773071,554.773071,26.135619,7.867605,0.000389,554.77,84.735824,A1,F1,use,554.75_554.78_1,0.000733,0.853413,1.216242
4,7,67.276359,67.226881,67.36009,8670767.189,0.986252,554.773804,554.773804,25.986924,7.822844,0.000351,554.77,84.898727,A3,F1,use,554.75_554.78_1,0.000733,0.853413,1.185731
4,45,14.897396,14.839157,15.22456,51990.86367,0.96167,554.76825,554.76825,18.284429,5.504161,2e-06,554.77,18.761304,A2,F1,use,554.75_554.78_2,6.1e-05,0.960732,1.328554
4,17,14.925434,14.857167,15.033005,49474.98919,0.974858,554.768311,554.768311,18.664972,5.618716,2e-06,554.77,18.835272,A1,F1,use,554.75_554.78_2,6.1e-05,0.960732,1.323561
4,5,54.92869,54.92037,54.971054,253372.4127,0.978495,555.812927,555.812927,21.02146,6.32809,1.1e-05,555.81,69.317703,A1,F1,use,555.79_555.82_0,0.003174,0.987609,1.18513
4,3,54.479087,54.479087,54.505407,182360.6146,0.928738,555.809753,555.809753,20.41563,6.145717,7e-06,555.81,68.690837,A3,F1,use,555.79_555.82_0,0.003174,0.987609,1.18513
4,5,61.303845,61.230698,61.311541,1258570.177,0.970212,556.040649,556.040649,23.20255,6.984663,5.1e-05,556.04,77.334471,A3,F1,use,556.02_556.05_1,0.000489,0.994298,1.193158
4,4,61.29503,61.29503,61.354054,1771082.759,0.889221,556.041138,556.041138,23.82676,7.172569,7.9e-05,556.04,77.351757,A1,F1,use,556.02_556.05_1,0.000489,0.994298,1.193158
4,12,61.205204,61.123932,61.263256,3411014.182,0.986759,556.040771,556.040771,24.320228,7.321118,0.000111,556.04,77.558958,A2,F1,use,556.02_556.05_1,0.000367,0.992491,1.19099
4,16,13.926608,13.879233,13.990703,13189.04902,0.985063,557.500916,557.500916,16.626249,5.005,5.342486e-07,557.5,17.29524,A3,F1,use,557.48_557.51_0,0.000366,0.99193,1.190316
4,17,12.890499,12.832244,12.939889,5560.202837,0.991611,557.501282,557.501282,15.511482,4.669421,2.466977e-07,557.5,16.267269,A1,F1,use,557.48_557.51_0,0.000366,0.99193,1.190316
4,10,33.080066,33.041234,33.155446,5107782.31,0.976614,557.789673,557.789673,24.902724,7.496467,0.000166,557.79,41.81583,A2,F1,use,557.77_557.8_0,0.000244,0.983811,1.180573
4,3,31.800887,31.752233,31.800887,1526490.264,0.907068,557.789917,557.789917,23.612347,7.108025,6.8e-05,557.79,40.131386,A1,F1,use,557.77_557.8_0,0.000244,0.983811,1.180573
4,3,47.85034,47.85034,47.904193,47913.63167,1.0,560.05542,560.05542,18.487344,5.565245,2e-06,560.06,60.295454,A3,F1,use,560.04_560.07_1,0.000244,0.98278,1.375531
4,3,48.208558,48.208558,48.263141,66689.46265,1.0,560.055176,560.055176,19.095731,5.748388,3e-06,560.06,60.837178,A1,F1,use,560.04_560.07_1,0.000244,0.98278,1.179336
4,4,57.30917,57.30917,57.371117,375355.2214,0.975361,560.263428,560.263428,21.588457,6.498773,1.7e-05,560.26,72.321769,A1,F1,use,560.24_560.27_3,0.001037,0.959481,1.509392
4,23,56.933566,56.745057,57.187476,3792660.245,0.978667,560.264465,560.264465,24.473237,7.367178,0.000123,560.26,72.135201,A2,F1,use,560.24_560.27_3,0.001037,0.959481,1.436487
4,3,55.491836,55.48235,55.520631,183269.3597,0.881499,560.264648,560.264648,20.422802,6.147876,7e-06,560.26,69.973496,A3,F1,use,560.24_560.27_3,0.00122,0.440599,0.901323
4,4,56.349469,56.349469,56.430329,960710.8411,0.925576,560.264465,560.264465,22.492201,6.770827,3.1e-05,560.26,71.393565,A2,F1,use,560.24_560.27_4,0.000428,0.907904,1.748535
4,4,56.487394,56.477021,56.558412,1535410.694,0.954784,560.264893,560.264893,23.620753,7.110555,6.8e-05,560.26,71.284722,A1,F1,use,560.24_560.27_4,0.000428,0.907904,1.657124
4,31,56.044774,55.748425,56.295259,10817938.96,0.981231,560.264771,560.264771,25.985381,7.822379,0.000351,560.26,71.00669,A2,F1,use,560.24_560.27_5,6.1e-05,0.88217,1.729843
4,20,56.293874,56.085825,56.421388,8006959.737,1.0,560.264832,560.264832,26.003383,7.827798,0.000355,560.26,71.040508,A1,F1,use,560.24_560.27_5,6.1e-05,0.88217,1.63139
4,6,55.167606,55.107891,55.257179,3077235.425,0.97593,560.264221,560.264221,24.492399,7.372947,0.000125,560.26,69.562855,A3,F1,use,560.24_560.27_5,0.000611,0.927059,1.387783
4,11,55.692033,55.613574,55.748425,2432923.118,0.981667,560.264709,560.264709,23.832717,7.174363,7.9e-05,560.26,70.558809,A2,F1,use,560.24_560.27_6,6.1e-05,0.935959,1.680102
4,16,55.895447,55.775003,56.085825,5919394.419,0.979103,560.264832,560.264832,25.567578,7.696608,0.000263,560.26,70.53771,A1,F1,use,560.24_560.27_6,0.000123,0.996547,1.553871
4,4,55.968069,55.920602,55.968069,269654.8597,0.857389,560.264648,560.264648,20.97995,6.315594,1.1e-05,560.26,70.57665,A3,F1,use,560.24_560.27_6,6.1e-05,0.935959,1.396682
4,26,37.448027,37.349079,37.678905,17917583.04,0.993143,560.463623,560.463623,27.034068,8.138065,0.000726,560.46,47.120807,A3,F1,use,560.44_560.47_1,0.000916,0.847769,1.595686
4,26,37.970508,37.914627,38.217314,34547371.24,0.965174,560.464172,560.464172,28.112632,8.462746,0.001533,560.46,47.917189,A1,F1,use,560.44_560.47_1,0.000367,0.973149,1.559466
4,13,38.152107,37.989008,38.247579,14267047.03,0.903076,560.464539,560.464539,26.384642,7.942569,0.000463,560.46,48.288127,A2,F1,use,560.44_560.47_1,6.1e-05,0.399299,0.772541
4,30,35.841332,35.470533,35.926433,31109843.53,0.988565,560.463623,560.463623,27.961428,8.417228,0.00138,560.46,45.230258,A1,F1,use,560.44_560.47_2,0.0,0.966528,1.75183
4,26,35.548821,35.349533,35.730525,44083839.04,0.916023,560.464417,560.464417,28.332942,8.529065,0.001786,560.46,44.715441,A3,F1,use,560.44_560.47_2,0.000794,0.904985,1.652901
4,41,35.990221,35.61923,36.11958,38089456.74,0.946225,560.463623,560.463623,27.801347,8.369039,0.001235,560.46,45.510893,A2,F1,use,560.44_560.47_2,0.000488,0.735685,1.108926
4,42,35.03131,34.884068,35.390965,61234994.91,0.938563,560.464294,560.464294,28.938413,8.71133,0.002717,560.46,44.208044,A1,F1,use,560.44_560.47_3,0.000306,0.994922,1.585594
4,28,35.107763,35.004147,35.349533,44732444.41,0.921659,560.4646,560.4646,28.354014,8.535409,0.001812,560.46,44.156836,A3,F1,use,560.44_560.47_3,0.000306,0.994922,1.544457
