time,mz,charge,intensity,quality,width,rt_start,rt_end,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,Ttime,sample,fraction,status,group,mz_error,score,adj_score
27.91408,375.664788,4,273040300.0,0.850937,8.009769,27.781186,28.05017,375.664788,27.275421,375.66,8.21072,0.000517,35.12026,A1,F1,use,375.64_375.67_0,8.8e-05,0.980324,1.176389
29.357003,375.6647,4,337081700.0,0.863833,14.483949,29.141248,29.582503,375.6647,27.296028,375.66,8.216923,0.000524,36.788104,A2,F1,use,375.64_375.67_0,8.8e-05,0.980324,1.176389
27.230134,376.961271,4,141469600.0,0.869892,10.029854,27.063087,27.366823,376.961271,26.043422,376.96,7.839851,0.00022,34.080469,A2,F1,use,376.94_376.97_1,3.3e-05,0.99036,1.188432
27.522834,376.961303,4,172826400.0,0.835324,6.374015,27.417196,27.615619,376.961303,26.680429,376.96,8.031609,0.000342,34.505985,A3,F1,use,376.94_376.97_1,3.3e-05,0.99036,1.188432
26.180343,376.961201,4,117167300.0,0.764189,5.498451,26.087285,26.252719,376.961201,26.054877,376.96,7.843299,0.000222,32.938949,A1,F1,use,376.94_376.97_1,7e-05,0.984722,1.181666
16.443929,377.218765,4,7482634.0,0.821566,17.014278,16.264178,16.641227,377.218765,22.085997,377.22,6.648548,1.4e-05,20.689024,A1,F1,use,377.21_377.24_1,0.000114,0.991952,1.190342
16.367493,377.218651,4,6130840.0,0.825736,10.777063,16.277139,16.475779,377.218651,21.515159,377.22,6.476708,1e-05,20.233138,A2,F1,use,377.21_377.24_1,0.000114,0.991952,1.190342
17.406818,377.21849,4,7972733.0,0.726942,8.523312,17.262082,17.512619,377.21849,22.242324,377.22,6.695607,1.6e-05,21.987178,A3,F1,use,377.21_377.24_1,0.000274,0.984267,1.18112
17.385022,379.968823,4,3076320.0,0.762333,4.898412,17.300546,17.455039,379.968823,20.868455,379.97,6.282031,6e-06,21.960205,A3,F1,use,379.95_379.98_0,0.000188,0.976614,1.171936
16.110391,379.969012,4,3036726.0,0.829584,7.777003,16.000475,16.20004,379.969012,20.501591,379.97,6.171594,5e-06,19.905016,A2,F1,use,379.95_379.98_0,0.000188,0.976614,1.171936
16.621551,380.722848,4,11630920.0,0.719039,16.819929,16.467645,16.767149,380.722848,22.722344,380.72,6.840107,2.2e-05,20.912501,A1,F1,use,380.71_380.74_1,0.000289,0.991166,1.189399
16.4564,380.722559,4,9176219.0,0.896795,7.592334,16.386176,16.536304,380.722559,22.096974,380.72,6.651852,1.4e-05,20.346604,A2,F1,use,380.71_380.74_1,0.000289,0.991166,1.189399
17.473897,380.722629,4,14419350.0,0.795319,9.237585,17.314113,17.607662,380.722629,23.097183,380.72,6.952945,2.9e-05,22.07019,A3,F1,use,380.71_380.74_1,0.000219,0.986619,1.183943
16.82486,382.180886,4,72272210.0,0.889326,6.649495,16.711858,16.93622,382.180886,25.074443,382.18,7.548159,0.000112,20.816845,A2,F1,use,382.16_382.19_1,0.000126,0.992289,1.190747
16.920924,382.181011,4,134321300.0,0.891194,4.424553,16.845192,16.99638,382.181011,26.251995,382.18,7.902638,0.000254,21.289159,A1,F1,use,382.16_382.19_1,0.000126,0.992289,1.190747
18.060024,382.180966,4,289593500.0,0.909893,7.546901,17.931622,18.186003,382.180966,27.425135,382.18,8.255788,0.000573,22.795536,A3,F1,use,382.16_382.19_1,4.5e-05,0.984839,1.181807
16.594726,382.719971,4,3953250.0,0.826699,7.546607,16.522131,16.648576,382.719971,20.882113,382.72,6.286142,6e-06,20.523141,A2,F1,use,382.71_382.74_1,1e-06,0.991546,1.189855
16.776031,382.719972,4,5272671.0,0.849624,6.135284,16.679989,16.87807,382.719972,21.580985,382.72,6.496524,1e-05,21.106859,A1,F1,use,382.71_382.74_1,1e-06,0.991546,1.189855
17.616226,382.720128,4,5064828.0,0.79295,8.967228,17.497226,17.746623,382.720128,21.587762,382.72,6.498564,1e-05,22.246326,A3,F1,use,382.71_382.74_1,0.000156,0.986732,1.184078
24.058204,382.951511,4,8350519.0,0.703509,6.281453,24.025659,24.14536,382.951511,21.96094,382.95,6.610902,1.3e-05,30.032344,A2,F1,use,382.93_382.96_1,0.000333,0.992599,1.191119
23.922232,382.951844,4,33181580.0,0.763854,8.023298,23.800206,23.958267,382.951844,24.29956,382.95,7.314896,6.6e-05,30.050156,A3,F1,use,382.93_382.96_1,0.000333,0.992599,1.191119
22.847898,382.951636,4,46019430.0,0.774256,8.807825,22.744494,22.887499,382.951636,24.706622,382.95,7.437434,8.7e-05,28.746214,A1,F1,use,382.93_382.96_1,0.000125,0.984655,1.181586
27.19871,383.705759,4,58828380.0,0.748556,6.517288,27.134388,27.311086,383.705759,24.777514,383.71,7.458775,9.1e-05,34.040365,A2,F1,use,383.69_383.72_0,5e-05,0.987793,1.185352
27.599843,383.705709,4,76226860.0,0.85339,6.465341,27.509085,27.685371,383.705709,25.499477,383.71,7.676107,0.000151,34.601285,A3,F1,use,383.69_383.72_0,5e-05,0.987793,1.185352
27.283571,383.945844,4,58423810.0,0.816094,9.112284,27.155474,27.417196,383.945844,25.115734,383.95,7.560589,0.000116,34.209891,A3,F1,use,383.93_383.96_1,0.000108,0.98808,1.185696
26.936693,383.945736,4,44435020.0,0.859492,8.231636,26.847443,27.054122,383.945736,24.372699,383.95,7.336913,6.9e-05,33.70597,A2,F1,use,383.93_383.96_1,0.000108,0.98808,1.185696
25.88419,383.945497,4,44310550.0,0.828187,6.586276,25.789582,25.985228,383.945497,24.652029,383.95,7.421,8.4e-05,32.566342,A1,F1,use,383.93_383.96_1,0.000239,0.981277,1.177533
16.573191,384.226117,4,18890020.0,0.798682,20.59539,16.214352,16.744416,384.226117,23.422003,384.23,7.050725,3.6e-05,20.851656,A1,F1,use,384.21_384.24_1,0.000108,0.991916,1.190299
16.431859,384.226225,4,15524340.0,0.757449,10.0832,16.26071,16.580684,384.226225,22.855534,384.23,6.880201,2.4e-05,20.315284,A2,F1,use,384.21_384.24_1,0.000108,0.991916,1.190299
17.460427,384.226223,4,18744540.0,0.836081,8.980898,17.314113,17.597483,384.226223,23.475648,384.23,7.066874,3.7e-05,22.053521,A3,F1,use,384.21_384.24_1,0.000106,0.987089,1.184507
17.230261,386.224012,4,31086120.0,0.881843,8.886512,17.098955,17.379316,386.224012,23.857273,386.22,7.181755,4.8e-05,21.334232,A2,F1,use,386.21_386.24_0,2.4e-05,0.982275,1.17873
18.234804,386.224036,4,30579870.0,0.870973,5.123722,18.151009,18.319733,386.224036,24.18176,386.22,7.279435,6.1e-05,23.01183,A3,F1,use,386.21_386.24_0,2.4e-05,0.982275,1.17873
18.006281,386.470122,4,24652090.0,0.842382,10.530913,17.86533,18.166621,386.470122,23.806089,386.47,7.166347,4.7e-05,22.654706,A1,F1,use,386.45_386.48_1,4.1e-05,0.994144,1.192973
18.302215,386.470081,4,23216030.0,0.831596,12.201953,18.126478,18.485831,386.470081,23.436123,386.47,7.054976,3.6e-05,22.702297,A2,F1,use,386.45_386.48_1,4.1e-05,0.994144,1.192973
19.12661,386.470175,4,23785420.0,0.827722,12.465791,18.972289,19.315467,386.470175,23.819255,386.47,7.17031,4.7e-05,24.115461,A3,F1,use,386.45_386.48_1,9.4e-05,0.985446,1.182536
23.452166,387.377868,4,19518250.0,0.876205,10.174573,23.346824,23.490985,387.377868,23.185826,387.38,6.979629,3e-05,29.258898,A2,F1,use,387.36_387.39_0,0.001217,0.981045,1.177254
24.011,387.379085,4,54370700.0,0.812764,19.60113,23.839474,24.13005,387.379085,25.012007,387.38,7.529364,0.000108,30.160008,A3,F1,use,387.36_387.39_0,0.001217,0.981045,1.177254
23.598827,387.454742,4,18801840000.0,0.816061,37.613731,23.201403,24.24531,387.454742,33.09766,387.45,9.963388,0.029231,29.446072,A2,F1,use,387.43_387.46_1,8e-06,0.990859,1.18903
22.88354,387.45475,4,10275850000.0,0.740438,17.088297,22.647063,23.185404,387.45475,32.509421,387.45,9.786311,0.019443,28.791057,A1,F1,use,387.43_387.46_1,8e-06,0.990859,1.18903
24.035028,387.454815,4,16884580000.0,0.78648,28.922361,23.731402,24.536921,387.454815,33.290668,387.45,10.02149,0.033415,30.189743,A3,F1,use,387.43_387.46_1,7.3e-05,0.982778,1.179333
27.869846,387.700025,4,65505210.0,0.815685,11.334017,27.734681,27.873673,387.700025,25.280787,387.7,7.610275,0.00013,34.935421,A3,F1,use,387.68_387.71_1,0.000313,0.989539,1.187446
27.607063,387.700338,4,63150600.0,0.825336,11.048782,27.438198,27.789843,387.700338,24.879798,387.7,7.489566,9.8e-05,34.56152,A2,F1,use,387.68_387.71_1,0.000313,0.989539,1.187446
26.547851,387.700164,4,47707640.0,0.777286,11.870179,26.39453,26.583837,387.700164,24.758599,387.7,7.453081,9e-05,33.401331,A1,F1,use,387.68_387.71_1,0.000174,0.983731,1.180478
18.583613,389.199964,4,62868450.0,0.799565,4.290745,18.540592,18.652022,389.199964,25.156715,389.2,7.572926,0.000119,23.381079,A1,F1,use,389.18_389.21_1,8.6e-05,0.99286,1.191432
19.087656,389.199878,4,71581380.0,0.877179,6.844244,18.99422,19.205803,389.199878,25.060586,389.2,7.543988,0.000111,23.704703,A2,F1,use,389.18_389.21_1,8.6e-05,0.99286,1.191432
19.748321,389.200063,4,75514780.0,0.872729,4.103723,19.680047,19.81107,389.200063,25.485936,389.2,7.672031,0.000149,24.884843,A3,F1,use,389.18_389.21_1,0.000185,0.987021,1.184425
31.767547,390.191716,4,744392800.0,0.835106,11.739907,31.612523,31.957482,390.191716,28.438994,390.19,8.56099,0.001157,39.864522,A2,F1,use,390.17_390.2_1,7.4e-05,0.991621,1.189945
32.032593,390.191642,4,852763000.0,0.823345,8.089374,31.889599,32.167364,390.191642,28.98325,390.19,8.724828,0.001688,40.086917,A3,F1,use,390.17_390.2_1,7.4e-05,0.991621,1.189945
30.264726,390.191505,4,762005800.0,0.799653,30.587629,30.053389,30.704858,390.191505,28.756109,390.19,8.656451,0.001442,38.077739,A1,F1,use,390.17_390.2_1,0.000211,0.977304,1.172764
21.018141,391.187157,4,23469940.0,0.745748,15.515025,20.833259,21.106604,391.187157,23.451816,391.19,7.0597,3.6e-05,26.152512,A2,F1,use,391.17_391.2_1,0.000105,0.991642,1.189971
20.457314,391.187052,4,20395580.0,0.709809,10.393732,20.302038,20.538456,391.187052,23.532635,391.19,7.084029,3.9e-05,25.738487,A1,F1,use,391.17_391.2_1,0.000105,0.991642,1.189971
21.695419,391.187227,4,36583500.0,0.811474,16.340954,21.5204,21.960635,391.187227,24.44037,391.19,7.357285,7.2e-05,27.294423,A3,F1,use,391.17_391.2_1,7e-05,0.986469,1.183763
56.861702,393.234268,4,92590280.0,0.80191,13.334209,56.697959,57.07571,393.234268,25.431863,393.23,7.655754,0.000144,71.913235,A2,F1,use,393.21_393.24_1,5.7e-05,0.997097,1.196516
57.233874,393.234211,4,56751150.0,0.810813,11.190658,57.053668,57.255324,393.234211,25.009028,393.23,7.528468,0.000107,72.009128,A1,F1,use,393.21_393.24_1,5.7e-05,0.997097,1.196516
56.924085,393.234224,4,35421060.0,0.808811,12.12807,56.885502,57.106464,393.234224,24.393785,393.23,7.343261,7e-05,70.900003,A3,F1,use,393.21_393.24_1,4.4e-05,0.990695,1.188833
35.004602,393.709918,4,115380900.0,0.714787,18.040079,34.848188,35.195883,393.709918,26.09751,393.71,7.856133,0.000228,43.764848,A3,F1,use,393.69_393.72_1,0.000244,0.992397,1.190877
34.776078,393.710162,4,180847200.0,0.822594,11.141311,34.64557,34.954392,393.710162,26.681078,393.71,8.031805,0.000342,43.753723,A1,F1,use,393.69_393.72_1,0.000244,0.992397,1.190877
35.097761,393.710454,4,185766100.0,0.868784,4.793954,35.020355,35.161583,393.710454,26.436417,393.71,7.958155,0.000289,44.121406,A2,F1,use,393.69_393.72_1,0.000536,0.990253,1.188304
21.258269,394.455778,4,10843700.0,0.779318,7.032568,21.158445,21.355066,394.455778,22.686034,394.46,6.829177,2.1e-05,26.753439,A3,F1,use,394.44_394.47_0,0.000219,0.987201,1.184642
20.719704,394.455559,4,15060960.0,0.793142,5.091631,20.637536,20.796855,394.455559,22.811816,394.46,6.867041,2.3e-05,25.771636,A2,F1,use,394.44_394.47_0,0.000219,0.987201,1.184642
16.580814,395.21212,4,11509920.0,0.849608,16.382479,16.334103,16.767149,395.21212,22.707257,395.21,6.835565,2.2e-05,20.861247,A1,F1,use,395.19_395.22_1,0.000101,0.992324,1.190788
16.446799,395.212221,4,11315940.0,0.805969,10.627945,16.295087,16.614801,395.212221,22.399358,395.21,6.742879,1.8e-05,20.334351,A2,F1,use,395.19_395.22_1,0.000101,0.992324,1.190788
17.40207,395.212156,4,13877200.0,0.835285,10.274342,17.223685,17.531188,395.212156,23.041894,395.21,6.936301,2.7e-05,21.981302,A3,F1,use,395.19_395.22_1,3.6e-05,0.988757,1.186508
34.028868,395.468417,4,20057510.0,0.768534,6.53298,33.947667,34.138679,395.468417,23.508521,395.47,7.07677,3.8e-05,42.813616,A1,F1,use,395.45_395.48_0,0.000459,0.981489,1.177787
34.053391,395.467958,4,15650160.0,0.747987,5.099834,33.995696,34.125547,395.467958,23.215355,395.47,6.988518,3.1e-05,42.587702,A3,F1,use,395.45_395.48_0,0.000459,0.981489,1.177787
48.786152,396.209798,4,2465781000.0,0.849235,25.823973,48.513249,49.032975,396.209798,30.45028,396.21,9.166448,0.004666,61.380579,A1,F1,use,396.19_396.22_1,8.6e-05,0.989284,1.382771
48.533101,396.209712,4,2691145000.0,0.841125,43.790195,48.020125,49.30009,396.209712,30.641254,396.21,9.223936,0.005326,60.515964,A3,F1,use,396.19_396.22_1,3.3e-05,0.983456,1.180147
49.0428,396.210139,4,2682696000.0,0.861951,38.866066,48.852598,49.709208,396.210139,30.571919,396.21,9.203065,0.005076,61.703481,A1,F1,use,396.19_396.22_2,0.000394,0.978149,1.371636
49.053038,396.209745,4,1500688000.0,0.815657,16.514412,48.81527,49.163767,396.209745,29.450482,396.21,8.865479,0.002333,61.931607,A2,F1,use,396.19_396.22_2,0.000394,0.978149,1.365486
51.005012,396.45585,4,77598920.0,0.831721,6.377736,50.93067,51.100711,396.45585,25.177039,396.46,7.579044,0.000121,64.438726,A2,F1,use,396.44_396.47_1,4.1e-05,0.99549,1.194588
50.678406,396.455809,4,91590920.0,0.863552,10.00435,50.556834,50.836212,396.455809,25.699583,396.46,7.736345,0.000173,63.761329,A1,F1,use,396.44_396.47_1,4.1e-05,0.99549,1.194588
50.40394,396.455738,4,72340190.0,0.862796,10.799038,50.309637,50.57223,396.455738,25.423975,396.46,7.653379,0.000143,62.831171,A3,F1,use,396.44_396.47_1,7.1e-05,0.99431,1.193172
17.68454,396.933653,4,20385270.0,0.856037,8.841901,17.531548,17.818739,396.933653,23.248529,396.93,6.998505,3.2e-05,21.913999,A2,F1,use,396.91_396.94_1,1.5e-05,0.99418,1.193016
17.514918,396.933638,4,19604760.0,0.834751,5.74046,17.41493,17.576237,396.933638,23.475583,396.93,7.066855,3.7e-05,22.036495,A1,F1,use,396.91_396.94_1,1.5e-05,0.99418,1.193016
18.636573,396.933654,4,23297590.0,0.747588,6.015215,18.53707,18.73971,396.933654,23.789358,396.93,7.16131,4.6e-05,23.509029,A3,F1,use,396.91_396.94_1,1.5e-05,0.986112,1.183334
19.83552,398.391011,4,17960850.0,0.786538,7.671201,19.821897,19.893306,398.391011,23.349234,398.39,7.02882,3.4e-05,24.956173,A1,F1,use,398.37_398.4_0,0.000214,0.982295,1.178754
21.146327,398.391225,4,33766050.0,0.805504,11.052039,21.011561,21.28305,398.391225,24.324751,398.39,7.32248,6.7e-05,26.614908,A3,F1,use,398.37_398.4_0,0.000214,0.982295,1.178754
45.081725,400.208011,4,7060187.0,0.746171,5.232256,45.009729,45.155215,400.208011,22.066956,400.21,6.642816,1.4e-05,56.244806,A3,F1,use,400.19_400.22_1,0.000794,0.925271,1.290265
44.270395,400.208805,4,19687170.0,0.829499,5.367051,44.18427,44.333564,400.208805,23.198258,400.21,6.983371,3.1e-05,55.843777,A2,F1,use,400.19_400.22_1,0.000794,0.925271,1.110326
21.293962,401.202783,4,41599900.0,0.861527,6.704416,21.187472,21.401701,401.202783,24.625757,401.2,7.413092,8.2e-05,26.79761,A3,F1,use,401.18_401.21_0,0.000349,0.983947,1.180736
20.131513,401.202434,4,34299120.0,0.864078,5.800186,20.034609,20.230532,401.202434,24.28255,401.2,7.309776,6.5e-05,25.328579,A1,F1,use,401.18_401.21_0,0.000349,0.983947,1.180736
17.279029,402.237426,4,11499560.0,0.833978,9.975973,17.105181,17.448591,402.237426,22.422581,402.24,6.749869,1.8e-05,21.396471,A2,F1,use,402.22_402.25_0,0.00011,0.984941,1.181929
18.147216,402.237317,4,12818880.0,0.871348,9.523479,17.997175,18.278325,402.237317,22.927447,402.24,6.901849,2.5e-05,22.903438,A3,F1,use,402.22_402.25_0,0.00011,0.984941,1.181929
55.095237,402.505688,4,129695500.0,0.739348,7.448825,54.966395,55.204355,402.505688,25.918058,402.51,7.802113,0.000202,69.658811,A2,F1,use,402.49_402.52_1,6.8e-05,0.995707,1.367615
55.34267,402.505756,4,141687900.0,0.734476,4.683652,55.277185,55.423538,402.505756,26.329023,402.51,7.925826,0.000268,69.629699,A1,F1,use,402.49_402.52_1,6.8e-05,0.995707,1.194848
19.256525,403.18402,4,32554120.0,0.750669,7.766943,19.213738,19.338214,403.18402,24.207219,403.18,7.287099,6.2e-05,24.227708,A1,F1,use,403.16_403.19_1,0.000326,0.976573,1.358846
20.02237,403.184346,4,107296100.0,0.734418,9.798067,19.913638,20.078464,403.184346,25.992703,403.18,7.824583,0.000212,25.223986,A3,F1,use,403.16_403.19_1,0.000326,0.976573,1.171888
41.025245,403.95289,4,24972620.0,0.724351,13.180841,40.863903,41.062614,403.95289,23.824726,403.95,7.171957,4.7e-05,51.616148,A1,F1,use,403.93_403.96_1,0.000762,0.964968,1.544257
41.390936,403.952409,4,19990890.0,0.847788,10.251486,41.302481,41.448102,403.952409,23.220345,403.95,6.99002,3.1e-05,52.152971,A2,F1,use,403.93_403.96_1,0.000482,0.872282,1.432137
37.762956,403.952225,4,108729100.0,0.800637,15.131456,37.678654,37.95076,403.952225,25.947045,403.95,7.810839,0.000206,47.511681,A1,F1,use,403.93_403.96_2,0.000236,0.94097,1.520259
38.080633,403.95246,4,115907800.0,0.848311,12.476591,37.989008,38.235431,403.95246,25.755908,403.95,7.753301,0.00018,47.928249,A2,F1,use,403.93_403.96_2,0.000236,0.94097,1.501722
36.880016,403.952316,4,9690105000.0,0.798564,44.187626,36.166439,37.652729,403.952316,32.424747,403.95,9.760822,0.018335,46.400805,A1,F1,use,403.93_403.96_3,0.000141,0.990506,1.569794
37.196655,403.952457,4,12144440000.0,0.843202,66.096443,36.313372,37.965679,403.952457,32.467082,403.95,9.773566,0.018881,46.800085,A2,F1,use,403.93_403.96_3,0.000141,0.990506,1.376801
36.634449,403.952317,4,10927760000.0,0.820161,69.584435,35.816941,37.861751,403.952317,32.662959,403.95,9.83253,0.021626,45.791103,A3,F1,use,403.93_403.96_3,6e-07,0.935456,1.319752
42.12878,403.952128,4,12222070.0,0.757454,6.809351,42.025051,42.219189,403.952128,22.858666,403.95,6.881144,2.4e-05,52.590467,A3,F1,use,403.93_403.96_4,0.000852,0.986024,1.370321
41.612936,403.95298,4,22917280.0,0.770859,12.714299,41.534533,41.723239,403.95298,23.417438,403.95,7.049351,3.6e-05,52.436294,A2,F1,use,403.93_403.96_4,0.000852,0.986024,1.357686
39.610154,404.198998,4,108440700.0,0.853264,6.533775,39.528608,39.710327,404.198998,25.659836,404.2,7.72438,0.000169,49.880275,A2,F1,use,404.18_404.21_0,0.00086,0.887965,1.263315
38.670009,404.198138,4,431489600.0,0.89101,11.310823,38.480468,38.831,404.198138,28.000431,404.2,8.42897,0.000854,48.310157,A3,F1,use,404.18_404.21_0,0.00086,0.887965,1.26131
39.335778,404.198462,4,491996800.0,0.88892,9.247529,39.187338,39.472306,404.198462,27.841579,404.2,8.38115,0.000765,49.530107,A2,F1,use,404.18_404.21_1,6.5e-05,0.988783,1.364133
38.9431,404.198973,4,106562400.0,0.836473,6.416821,38.857412,39.043552,404.198973,25.982804,404.2,7.821603,0.000211,48.648113,A3,F1,use,404.18_404.21_1,0.000447,0.978758,1.352103
38.890165,404.198526,4,519935500.0,0.903658,10.95961,38.70914,39.058474,404.198526,28.20464,404.2,8.490443,0.000984,48.929885,A1,F1,use,404.18_404.21_1,0.000447,0.978758,1.17451
18.285393,404.439569,4,24068590.0,0.822374,8.692605,18.133657,18.42055,404.439569,23.836329,404.44,7.17545,4.8e-05,23.074435,A3,F1,use,404.42_404.45_0,1.3e-05,0.570094,0.878279
17.165541,404.439581,4,18727440.0,0.865299,12.743006,17.105181,17.346083,404.439581,23.126156,404.44,6.961667,2.9e-05,21.251634,A2,F1,use,404.42_404.45_0,1.3e-05,0.570094,0.877257
41.071543,404.441677,4,123791500.0,0.837087,10.705393,40.909855,41.252787,404.441677,26.199018,404.44,7.88669,0.000245,51.282111,A3,F1,use,404.42_404.45_1,0.000281,0.970832,1.279017
41.793026,404.441411,4,153661700.0,0.803677,7.457093,41.688354,41.916642,404.441411,26.162688,404.44,7.875754,0.000239,52.666131,A2,F1,use,404.42_404.45_1,0.000547,0.965722,1.272885
41.113989,404.441958,4,154373000.0,0.827148,5.751091,41.030222,41.19059,404.441958,26.452727,404.44,7.963064,0.000292,51.727802,A1,F1,use,404.42_404.45_1,0.000281,0.970832,1.164998
34.11731,404.95109,4,50637640.0,0.846528,6.805032,34.009937,34.222245,404.95109,24.844589,404.95,7.478967,9.6e-05,42.92489,A1,F1,use,404.93_404.96_1,0.000306,0.991945,1.190334
34.2321,404.950784,4,46800920.0,0.792743,7.473048,34.147295,34.346889,404.950784,24.795714,404.95,7.464254,9.3e-05,42.808858,A3,F1,use,404.93_404.96_1,0.000306,0.991945,1.190334
34.606951,404.951096,4,62068470.0,0.849091,9.377107,34.457575,34.760699,404.951096,24.854863,404.95,7.482059,9.6e-05,43.495017,A2,F1,use,404.93_404.96_1,6e-06,0.991017,1.189221
16.862803,405.206907,4,7044018.0,0.822812,12.15072,16.73407,16.99638,405.206907,21.998849,405.21,6.622314,1.3e-05,21.216033,A1,F1,use,405.19_405.22_1,0.000309,0.991913,1.190296
16.715677,405.206598,4,7979385.0,0.781746,16.714298,16.614801,16.902179,405.206598,21.895351,405.21,6.591158,1.2e-05,20.677503,A2,F1,use,405.19_405.22_1,0.000309,0.991913,1.190296
17.655924,405.206785,4,7338384.0,0.801192,15.703186,17.481813,17.730184,405.206785,22.122712,405.21,6.6596,1.5e-05,22.295453,A3,F1,use,405.19_405.22_1,0.000122,0.988739,1.186487
21.570814,405.69716,4,55301740.0,0.842552,10.752792,21.444624,21.710213,405.69716,25.036502,405.7,7.536738,0.000109,27.140221,A3,F1,use,405.68_405.71_0,7.2e-05,0.987163,1.184595
20.916444,405.697088,4,73665940.0,0.769802,9.409804,20.796855,21.059267,405.697088,25.102,405.7,7.556455,0.000115,26.022722,A2,F1,use,405.68_405.71_0,7.2e-05,0.987163,1.184595
50.151976,406.740941,4,26633880.0,0.745108,6.986369,50.053862,50.137472,406.740941,23.98244,406.74,7.219434,5.3e-05,62.51936,A3,F1,use,406.72_406.75_0,0.000624,0.987253,1.184704
50.833047,406.741565,4,17418050.0,0.722283,6.808482,50.759778,50.880234,406.741565,23.021585,406.74,6.930188,2.7e-05,64.203316,A2,F1,use,406.72_406.75_0,0.000624,0.987253,1.184704
20.573433,407.686917,4,18395890.0,0.751557,7.694969,20.469935,20.617071,407.686917,23.100385,407.69,6.953909,2.9e-05,25.58496,A2,F1,use,407.67_407.7_1,0.00012,0.956075,1.344072
21.260757,407.686797,4,21289710.0,0.797455,8.051907,21.20277,21.401701,407.686797,23.659334,407.69,7.122169,4.2e-05,26.756519,A3,F1,use,407.67_407.7_1,0.00012,0.956075,1.339905
